	group
SRR801698	14009
SRR801699	14010
SRR801700	14011
SRR801701	14012
SRR801702	14013
SRR801703	14014
SRR801704	14015
SRR801705	14016
SRR804662	14017
SRR804663	14018
SRR804664	14019
SRR804665	14020
SRR804666	14021
SRR804667	14022
SRR804668	14023
SRR804669	14024
SRR804670	14025
SRR804671	14026
SRR804672	14027
SRR804673	14028
SRR804674	14029
SRR804675	14030
SRR804676	14031
SRR804677	14032
SRR804678	14033
SRR804679	14034
SRR804680	14035
SRR804681	14036
SRR804682	14037
SRR804683	14038
SRR804684	14039
SRR804685	14040
SRR804686	14041
SRR804687	14042
SRR804688	14043
SRR804689	14044
SRR804690	14045
SRR804691	14046
SRR804692	14047
SRR804693	14048
SRR804694	14049
SRR805725	14050
SRR805726	14051
SRR805727	14052
SRR805728	14053
SRR805729	14054
SRR805730	14055
SRR805731	14056
SRR805732	14057
SRR805733	14058
SRR805735	14059
SRR805736	14060
SRR805737	14061
SRR805738	14062
SRR805739	14063
SRR805740	14064
SRR805741	14065
SRR805742	14066
SRR805743	14067
SRR805744	14068
SRR805745	14069
SRR805746	14070
SRR805747	14071
SRR805748	14072
SRR805749	14073
SRR805750	14074
SRR805751	14075
SRR805752	14076
SRR805753	14077
SRR805754	14078
SRR805755	14079
SRR805756	14080
SRR805757	14081
SRR805758	14082
SRR805759	14083
SRR805760	14084
SRR805761	14085
SRR805762	14086
SRR805763	14087
SRR805764	14088
SRR805765	14089
SRR805766	14090
SRR805767	14091
SRR805768	14092
SRR805769	14093
SRR805770	14094
SRR805771	14095
SRR805772	14096
SRR805773	14097
SRR805774	14098
SRR805775	14099
SRR805776	14100
SRR805777	14101
SRR805778	14102
SRR805779	14103
SRR805780	14104
SRR805781	14105
SRR805782	14106
SRR805784	14107
SRR805785	14108
SRR805786	14109
SRR805787	14110
SRR805788	14111
SRR805789	14112
SRR805790	14113
SRR805791	14114
SRR805792	14115
SRR805793	14116
SRR805794	14117
SRR805795	14118
SRR805796	14119
SRR805797	14120
SRR805798	14121
SRR805799	14122
SRR805800	14123
SRR805801	14124
SRR805802	14125
SRR805803	14126
SRR805804	14127
SRR805805	14128
SRR805806	14129
SRR805807	14130
SRR805808	14131
SRR805809	14132
SRR805810	14133
SRR805811	14134
SRR805812	14135
SRR805813	14136
SRR805814	14137
SRR805815	14138
SRR805816	14139
SRR805817	14140
SRR805818	14141
SRR805819	14142
SRR805820	14143
SRR805821	14144
SRR805822	14145
SRR805823	14146
SRR805824	14147
SRR805825	14148
SRR805826	14149
SRR805828	14150
SRR805829	14151
SRR805830	14152
SRR805831	14153
SRR805832	14154
SRR805833	14155
SRR805834	14156
SRR805877	14157
SRR805878	14158
SRR805879	14159
SRR805880	14160
SRR805881	14161
SRR805882	14162
SRR805883	14163
SRR805884	14164
SRR805885	14165
SRR805886	14166
SRR805887	14167
SRR805888	14168
SRR805889	14169
SRR805890	14170
SRR817824	14171
SRR820132	14172
SRR806715	14173
SRR806716	14174
SRR806717	14175
SRR806714	14176
SRR810095	14177
SRR810096	14178
SRR810097	14179
SRR810098	14180
SRR810099	14181
SRR1057939	14182
SRR1057940	14183
SRR1057941	14184
SRR1057942	14185
SRR1057943	14186
SRR1057944	14187
SRR1057945	14188
SRR1057946	14189
SRR1058055	14190
SRR1058056	14191
SRR1058057	14192
SRR816998	14193
SRR816999	14194
SRR817000	14195
SRR817001	14196
SRR817002	14197
SRR817003	14198
SRR823337	14199
SRR823338	14200
SRR823339	14201
SRR823340	14202
SRR835929	14203
SRR835930	14204
SRR823923	14205
SRR835931	14206
SRR1348564	14207
SRR1348565	14208
SRR1348566	14209
SRR1348567	14210
SRR1348568	14211
SRR826658	14212
SRR826659	14213
SRR826661	14214
SRR826662	14215
SRR826663	14216
SRR826664	14217
SRR826886	14218
SRR826887	14219
SRR826888	14220
SRR826889	14221
SRR826890	14222
SRR827457	14223
SRR827458	14224
SRR827459	14225
SRR827460	14226
SRR827461	14227
SRR827467	14228
SRR827468	14229
SRR827469	14230
SRR827470	14231
SRR827471	14232
SRR827472	14233
SRR827473	14234
SRR827474	14235
SRR827475	14236
SRR827476	14237
SRR827462	14238
SRR827463	14239
SRR827464	14240
SRR827465	14241
SRR827466	14242
SRR827477	14243
SRR827478	14244
SRR827479	14245
SRR827480	14246
SRR827481	14247
SRR827482	14248
SRR827483	14249
SRR827484	14250
SRR827485	14251
SRR827486	14252
SRR828709	14253
SRR828710	14254
SRR828711	14255
SRR828712	14256
SRR828713	14257
SRR828714	14258
SRR828715	14259
SRR828716	14260
SRR828717	14261
SRR828718	14262
SRR828720	14263
SRR828719	14264
SRR828721	14265
SRR828722	14266
SRR828723	14267
SRR828724	14268
SRR828725	14269
SRR828726	14270
SRR828727	14271
SRR828795	14272
SRR828796	14273
SRR828797	14274
SRR828798	14275
SRR828799	14276
SRR828800	14277
SRR828801	14278
SRR828802	14279
SRR830946	14280
SRR830948	14281
SRR830949	14282
SRR830950	14283
SRR830951	14284
SRR830952	14285
SRR830953	14286
SRR830954	14287
SRR830955	14288
SRR830972	14289
SRR830973	14290
SRR830974	14291
SRR830975	14292
SRR830976	14293
SRR830977	14294
SRR830978	14295
SRR830979	14296
SRR830980	14297
SRR830982	14298
SRR830981	14299
SRR830983	14300
SRR831010	14301
SRR831011	14302
SRR831012	14303
SRR831013	14304
SRR831014	14305
SRR831015	14306
SRR831016	14307
SRR831017	14308
SRR831018	14309
SRR831019	14310
SRR831020	14311
SRR831021	14312
SRR831022	14313
SRR831023	14314
SRR831024	14315
SRR831025	14316
SRR831026	14317
SRR831027	14318
SRR831028	14319
SRR831029	14320
SRR831030	14321
SRR831031	14322
SRR831032	14323
SRR831033	14324
SRR831034	14325
SRR831035	14326
SRR831036	14327
SRR831037	14328
SRR831038	14329
SRR831039	14330
SRR831040	14331
SRR831041	14332
SRR831042	14333
SRR831043	14334
SRR831044	14335
SRR830965	14336
SRR830966	14337
SRR830967	14338
SRR830968	14339
SRR830969	14340
SRR830970	14341
SRR830971	14342
SRR830984	14343
SRR830985	14344
SRR830986	14345
SRR830987	14346
SRR830988	14347
SRR830989	14348
SRR830990	14349
SRR830991	14350
SRR830992	14351
SRR830993	14352
SRR830994	14353
SRR830995	14354
SRR830996	14355
SRR830997	14356
SRR830998	14357
SRR830999	14358
SRR831000	14359
SRR831001	14360
SRR831002	14361
SRR831003	14362
SRR831004	14363
SRR831005	14364
SRR831006	14365
SRR831007	14366
SRR831008	14367
SRR831009	14368
SRR831695	14369
SRR831696	14370
SRR831697	14371
SRR831698	14372
SRR831699	14373
SRR831700	14374
SRR831701	14375
SRR831702	14376
SRR832889	14377
SRR832891	14378
SRR833226	14379
SRR833227	14380
SRR833228	14381
SRR847941	14382
SRR847942	14383
SRR847943	14384
SRR847944	14385
SRR849241	14386
SRR849242	14387
SRR849248	14388
SRR849249	14389
SRR833716	14390
SRR833717	14391
SRR833718	14392
SRR833719	14393
SRR833720	14394
SRR833721	14395
SRR833722	14396
SRR833723	14397
SRR833724	14398
SRR833725	14399
SRR833726	14400
SRR833727	14401
SRR833728	14402
SRR833729	14403
SRR833730	14404
SRR833731	14405
SRR834939	14406
SRR834938	14407
SRR834940	14408
SRR834941	14409
SRR834942	14410
SRR834943	14411
SRR834944	14412
SRR834945	14413
SRR834948	14414
SRR834949	14415
SRR834946	14416
SRR834947	14417
SRR834950	14418
SRR834951	14419
SRR834952	14420
SRR834954	14421
SRR834955	14422
SRR834953	14423
SRR834958	14424
SRR834956	14425
SRR834957	14426
SRR834959	14427
SRR834960	14428
SRR834962	14429
SRR834961	14430
SRR834963	14431
SRR834964	14432
SRR834965	14433
SRR834966	14434
SRR834967	14435
SRR834968	14436
SRR834969	14437
SRR834970	14438
SRR834971	14439
SRR834972	14440
SRR834980	14441
SRR834979	14442
SRR834981	14443
SRR834983	14444
SRR834982	14445
SRR834984	14446
SRR834985	14447
SRR834986	14448
SRR835319	14449
SRR835320	14450
SRR835321	14451
SRR835322	14452
SRR835999	14453
SRR836000	14454
SRR836153	14455
SRR836154	14456
SRR836155	14457
SRR836156	14458
SRR836157	14459
SRR836158	14460
SRR836166	14461
SRR836167	14462
SRR836168	14463
SRR836169	14464
SRR836170	14465
SRR836171	14466
SRR836172	14467
SRR836173	14468
SRR836174	14469
SRR836175	14470
SRR836176	14471
SRR836177	14472
SRR836178	14473
SRR836179	14474
SRR836180	14475
SRR836181	14476
SRR836182	14477
SRR836183	14478
SRR836203	14479
SRR836204	14480
SRR836214	14481
SRR836215	14482
SRR836216	14483
SRR836218	14484
SRR836217	14485
SRR836219	14486
SRR836220	14487
SRR836221	14488
SRR836222	14489
SRR836223	14490
SRR836224	14491
SRR836226	14492
SRR836225	14493
SRR836227	14494
SRR836213	14495
SRR836228	14496
SRR836229	14497
SRR836230	14498
SRR836285	14499
SRR836286	14500
SRR836287	14501
SRR836288	14502
SRR836289	14503
SRR836505	14504
SRR836506	14505
SRR836507	14506
SRR836527	14507
SRR836528	14508
SRR836529	14509
SRR836530	14510
SRR836531	14511
SRR836532	14512
SRR836533	14513
SRR836534	14514
SRR836836	14515
SRR837669	14516
SRR837437	14517
SRR837438	14518
SRR837439	14519
SRR837440	14520
SRR837441	14521
SRR837442	14522
SRR837443	14523
SRR837444	14524
SRR837445	14525
SRR837446	14526
SRR837447	14527
SRR837448	14528
SRR837449	14529
SRR837450	14530
SRR837451	14531
SRR837452	14532
SRR837453	14533
SRR837454	14534
SRR837455	14535
SRR837456	14536
SRR837457	14537
SRR837458	14538
SRR837459	14539
SRR837460	14540
SRR837461	14541
SRR837462	14542
SRR837463	14543
SRR837464	14544
SRR837465	14545
SRR837466	14546
SRR837467	14547
SRR837468	14548
SRR837469	14549
SRR837470	14550
SRR837471	14551
SRR837472	14552
SRR837473	14553
SRR837474	14554
SRR837475	14555
SRR837476	14556
SRR837477	14557
SRR837478	14558
SRR837479	14559
SRR837480	14560
SRR837481	14561
SRR837482	14562
SRR837483	14563
SRR837484	14564
SRR837485	14565
SRR837486	14566
SRR837487	14567
SRR837488	14568
SRR837489	14569
SRR837490	14570
SRR837491	14571
SRR837492	14572
SRR837493	14573
SRR837494	14574
SRR837495	14575
SRR837496	14576
SRR837497	14577
SRR837498	14578
SRR837499	14579
SRR837500	14580
SRR837501	14581
SRR837502	14582
SRR837503	14583
SRR837504	14584
SRR837505	14585
SRR837506	14586
SRR837794	14587
SRR837795	14588
SRR837796	14589
SRR837797	14590
SRR837798	14591
SRR837819	14592
SRR837820	14593
SRR837821	14594
SRR837822	14595
SRR837823	14596
SRR837824	14597
SRR837825	14598
SRR837826	14599
SRR837827	14600
SRR837828	14601
SRR837829	14602
SRR837830	14603
SRR837831	14604
SRR837832	14605
SRR837833	14606
SRR837834	14607
SRR837835	14608
SRR837836	14609
SRR837837	14610
SRR837838	14611
SRR837839	14612
SRR837840	14613
SRR837841	14614
SRR837842	14615
SRR837843	14616
SRR837844	14617
SRR837845	14618
SRR837846	14619
SRR837847	14620
SRR837848	14621
SRR837849	14622
SRR837850	14623
SRR837851	14624
SRR837852	14625
SRR837853	14626
SRR837854	14627
SRR837855	14628
SRR837856	14629
SRR846935	14630
SRR846936	14631
SRR846937	14632
SRR846938	14633
SRR846939	14634
SRR846940	14635
SRR846941	14636
SRR846942	14637
SRR846943	14638
SRR846944	14639
SRR846945	14640
SRR846946	14641
SRR846947	14642
SRR846948	14643
SRR846949	14644
SRR846950	14645
SRR846951	14646
SRR846952	14647
SRR846953	14648
SRR846954	14649
SRR846955	14650
SRR846956	14651
SRR846957	14652
SRR846958	14653
SRR846959	14654
SRR866929	14655
SRR892393	14656
SRR892423	14657
SRR847514	14658
SRR847515	14659
SRR847517	14660
SRR847516	14661
SRR849502	14662
SRR849503	14663
SRR849504	14664
SRR849505	14665
SRR849506	14666
SRR849507	14667
SRR849508	14668
SRR849509	14669
SRR849510	14670
SRR850107	14671
SRR850108	14672
SRR850109	14673
SRR850110	14674
SRR850111	14675
SRR850112	14676
SRR850551	14677
SRR850552	14678
SRR850553	14679
SRR850554	14680
SRR850555	14681
SRR850556	14682
SRR851712	14683
SRR851713	14684
SRR851715	14685
SRR851714	14686
SRR867127	14687
SRR867128	14688
SRR867129	14689
SRR867130	14690
SRR857236	14691
SRR857237	14692
SRR857238	14693
SRR857239	14694
SRR857240	14695
SRR857241	14696
SRR857933	14697
SRR857934	14698
SRR857935	14699
SRR862905	14700
SRR862906	14701
SRR863226	14702
SRR863227	14703
SRR863228	14704
SRR863229	14705
SRR863230	14706
SRR863231	14707
SRR863232	14708
SRR863233	14709
SRR863236	14710
SRR863237	14711
SRR863238	14712
SRR863239	14713
SRR863234	14714
SRR863235	14715
SRR863240	14716
SRR863241	14717
SRR863242	14718
SRR863243	14719
SRR863244	14720
SRR863245	14721
SRR863246	14722
SRR863247	14723
SRR863248	14724
SRR863249	14725
SRR863250	14726
SRR863251	14727
SRR863378	14728
SRR863379	14729
SRR863380	14730
SRR863381	14731
SRR863382	14732
SRR863383	14733
SRR863542	14734
SRR863544	14735
SRR863543	14736
SRR863545	14737
SRR863546	14738
SRR863547	14739
SRR1062196	14740
SRR1062942	14741
SRR1062943	14742
SRR867028	14743
SRR867029	14744
SRR867030	14745
SRR867735	14746
SRR867737	14747
SRR867738	14748
SRR867739	14749
SRR867740	14750
SRR867736	14751
SRR867811	14752
SRR867812	14753
SRR867813	14754
SRR868806	14755
SRR868807	14756
SRR868808	14757
SRR868809	14758
SRR868810	14759
SRR868811	14760
SRR868812	14761
SRR868813	14762
SRR868814	14763
SRR868815	14764
SRR868816	14765
SRR868817	14766
SRR868818	14767
SRR868819	14768
SRR868820	14769
SRR868821	14770
SRR868822	14771
SRR868824	14772
SRR868823	14773
SRR868825	14774
SRR868826	14775
SRR868827	14776
SRR868835	14777
SRR868836	14778
SRR868837	14779
SRR868838	14780
SRR868839	14781
SRR868840	14782
SRR868841	14783
SRR868842	14784
SRR868843	14785
SRR868844	14786
SRR868845	14787
SRR868846	14788
SRR868847	14789
SRR868848	14790
SRR868849	14791
SRR868850	14792
SRR868851	14793
SRR868852	14794
SRR868853	14795
SRR868855	14796
SRR868856	14797
SRR868857	14798
SRR868858	14799
SRR868874	14800
SRR868875	14801
SRR868876	14802
SRR868877	14803
SRR868878	14804
SRR868879	14805
SRR868880	14806
SRR868881	14807
SRR868882	14808
SRR868883	14809
SRR868884	14810
SRR868885	14811
SRR868829	14812
SRR868830	14813
SRR868831	14814
SRR868828	14815
SRR868832	14816
SRR868833	14817
SRR868834	14818
SRR868854	14819
SRR868859	14820
SRR868860	14821
SRR868861	14822
SRR868862	14823
SRR868863	14824
SRR868864	14825
SRR868865	14826
SRR868866	14827
SRR868867	14828
SRR868868	14829
SRR868869	14830
SRR868870	14831
SRR868871	14832
SRR868873	14833
SRR868872	14834
SRR869302	14835
SRR869305	14836
SRR869304	14837
SRR869303	14838
SRR869306	14839
SRR869307	14840
SRR869308	14841
SRR869309	14842
SRR869310	14843
SRR869311	14844
SRR869312	14845
SRR869313	14846
SRR873382	14847
SRR873383	14848
SRR873384	14849
SRR873385	14850
SRR873386	14851
SRR873387	14852
SRR873388	14853
SRR873389	14854
SRR873420	14855
SRR873426	14856
SRR873427	14857
SRR873428	14858
SRR873429	14859
SRR873430	14860
SRR873836	14861
SRR873437	14862
SRR873822	14863
SRR873834	14864
SRR873838	14865
SRR879615	14866
SRR879800	14867
SRR880070	14868
SRR880232	14869
SRR881272	14870
SRR881451	14871
SRR881672	14872
SRR881852	14873
SRR881985	14874
SRR881988	14875
SRR881989	14876
SRR882026	14877
SRR882027	14878
SRR873616	14879
SRR873617	14880
SRR873618	14881
SRR873619	14882
SRR873620	14883
SRR873621	14884
SRR873630	14885
SRR873631	14886
SRR976113	14887
SRR976114	14888
SRR879366	14889
SRR882028	14890
SRR882029	14891
SRR886370	14892
SRR886371	14893
SRR886372	14894
SRR886373	14895
SRR886374	14896
SRR886375	14897
SRR886376	14898
SRR886377	14899
SRR886378	14900
SRR886379	14901
SRR886380	14902
SRR886381	14903
SRR886382	14904
SRR886383	14905
SRR886384	14906
SRR886385	14907
SRR886387	14908
SRR886386	14909
SRR886388	14910
SRR886389	14911
SRR886565	14912
SRR886566	14913
SRR886567	14914
SRR886568	14915
SRR886569	14916
SRR886570	14917
SRR886571	14918
SRR886572	14919
SRR886573	14920
SRR886574	14921
SRR886575	14922
SRR886576	14923
SRR886577	14924
SRR886578	14925
SRR886579	14926
SRR886580	14927
SRR886581	14928
SRR886582	14929
SRR886583	14930
SRR886584	14931
SRR886585	14932
SRR886586	14933
SRR886587	14934
SRR886588	14935
SRR886589	14936
SRR886590	14937
SRR886591	14938
SRR886592	14939
SRR886593	14940
SRR886594	14941
SRR886595	14942
SRR886596	14943
SRR886597	14944
SRR886598	14945
SRR886599	14946
SRR886600	14947
SRR886601	14948
SRR886602	14949
SRR886603	14950
SRR886604	14951
SRR886605	14952
SRR886606	14953
SRR886607	14954
SRR886608	14955
SRR886609	14956
SRR886610	14957
SRR886611	14958
SRR886612	14959
SRR886613	14960
SRR886614	14961
SRR886615	14962
SRR886616	14963
SRR892016	14964
SRR892017	14965
SRR892018	14966
SRR892019	14967
SRR892025	14968
SRR892026	14969
SRR892027	14970
SRR892028	14971
SRR892029	14972
SRR892030	14973
SRR896624	14974
SRR896626	14975
SRR896625	14976
SRR896627	14977
SRR896664	14978
SRR896663	14979
SRR896665	14980
SRR896666	14981
SRR896667	14982
SRR896668	14983
SRR896669	14984
SRR896670	14985
SRR896671	14986
SRR896672	14987
SRR896673	14988
SRR896674	14989
SRR896675	14990
SRR896676	14991
SRR896677	14992
SRR896678	14993
SRR896679	14994
SRR896680	14995
SRR896681	14996
SRR896682	14997
SRR896683	14998
SRR896685	14999
SRR896684	15000
SRR896686	15001
SRR896687	15002
SRR896688	15003
SRR896689	15004
SRR896690	15005
SRR896691	15006
SRR896692	15007
SRR896693	15008
SRR896694	15009
SRR896695	15010
SRR896696	15011
SRR896697	15012
SRR896698	15013
SRR896700	15014
SRR896701	15015
SRR896702	15016
SRR896703	15017
SRR896704	15018
SRR896705	15019
SRR896706	15020
SRR896707	15021
SRR896708	15022
SRR896709	15023
SRR896710	15024
SRR896711	15025
SRR896712	15026
SRR896713	15027
SRR896714	15028
SRR896715	15029
SRR896716	15030
SRR896717	15031
SRR896718	15032
SRR896719	15033
SRR896720	15034
SRR896721	15035
SRR896722	15036
SRR896723	15037
SRR896724	15038
SRR896725	15039
SRR896726	15040
SRR896727	15041
SRR896728	15042
SRR896729	15043
SRR896730	15044
SRR896731	15045
SRR896732	15046
SRR896733	15047
SRR896734	15048
SRR896735	15049
SRR896736	15050
SRR896737	15051
SRR896738	15052
SRR896739	15053
SRR896740	15054
SRR896741	15055
SRR896742	15056
SRR896743	15057
SRR896744	15058
SRR896745	15059
SRR896746	15060
SRR896747	15061
SRR896748	15062
SRR896749	15063
SRR896750	15064
SRR896751	15065
SRR896752	15066
SRR896753	15067
SRR896754	15068
SRR896755	15069
SRR896756	15070
SRR896757	15071
SRR896758	15072
SRR896759	15073
SRR896760	15074
SRR896761	15075
SRR896762	15076
SRR896763	15077
SRR896764	15078
SRR896765	15079
SRR896766	15080
SRR896767	15081
SRR896768	15082
SRR896769	15083
SRR896770	15084
SRR896771	15085
SRR896772	15086
SRR896773	15087
SRR896774	15088
SRR896775	15089
SRR896776	15090
SRR896777	15091
SRR896778	15092
SRR896779	15093
SRR896780	15094
SRR896781	15095
SRR896782	15096
SRR896783	15097
SRR896784	15098
SRR896785	15099
SRR896786	15100
SRR896787	15101
SRR896788	15102
SRR896789	15103
SRR896790	15104
SRR896791	15105
SRR896792	15106
SRR896793	15107
SRR896794	15108
SRR896795	15109
SRR896796	15110
SRR896797	15111
SRR896798	15112
SRR896799	15113
SRR896800	15114
SRR896801	15115
SRR896802	15116
SRR896803	15117
SRR896804	15118
SRR896806	15119
SRR896805	15120
SRR896807	15121
SRR896808	15122
SRR896809	15123
SRR896810	15124
SRR896811	15125
SRR896812	15126
SRR896813	15127
SRR896814	15128
SRR896815	15129
SRR896816	15130
SRR896817	15131
SRR896818	15132
SRR896819	15133
SRR896820	15134
SRR896821	15135
SRR896822	15136
SRR896823	15137
SRR896824	15138
SRR896825	15139
SRR896826	15140
SRR896827	15141
SRR896828	15142
SRR896829	15143
SRR896830	15144
SRR896831	15145
SRR896832	15146
SRR896833	15147
SRR896834	15148
SRR896835	15149
SRR896836	15150
SRR896837	15151
SRR896838	15152
SRR896839	15153
SRR896840	15154
SRR896841	15155
SRR896842	15156
SRR896843	15157
SRR896844	15158
SRR896845	15159
SRR896846	15160
SRR896847	15161
SRR896848	15162
SRR896849	15163
SRR896850	15164
SRR896851	15165
SRR896852	15166
SRR896853	15167
SRR896854	15168
SRR896855	15169
SRR896856	15170
SRR896857	15171
SRR896858	15172
SRR896859	15173
SRR896860	15174
SRR896861	15175
SRR896862	15176
SRR896863	15177
SRR896864	15178
SRR896865	15179
SRR896866	15180
SRR896867	15181
SRR896868	15182
SRR896869	15183
SRR896870	15184
SRR896871	15185
SRR896872	15186
SRR896873	15187
SRR896874	15188
SRR896875	15189
SRR896876	15190
SRR896877	15191
SRR896878	15192
SRR896879	15193
SRR896881	15194
SRR896880	15195
SRR896882	15196
SRR896883	15197
SRR896885	15198
SRR896884	15199
SRR896886	15200
SRR896887	15201
SRR896888	15202
SRR896889	15203
SRR896890	15204
SRR896891	15205
SRR896892	15206
SRR896894	15207
SRR896893	15208
SRR896895	15209
SRR896896	15210
SRR896897	15211
SRR896898	15212
SRR896899	15213
SRR896900	15214
SRR896901	15215
SRR896902	15216
SRR896903	15217
SRR896904	15218
SRR896905	15219
SRR896907	15220
SRR896906	15221
SRR896908	15222
SRR896909	15223
SRR896910	15224
SRR896912	15225
SRR896911	15226
SRR896913	15227
SRR896914	15228
SRR896915	15229
SRR896916	15230
SRR896917	15231
SRR896918	15232
SRR896919	15233
SRR896920	15234
SRR896921	15235
SRR896922	15236
SRR896923	15237
SRR896924	15238
SRR896925	15239
SRR896926	15240
SRR896927	15241
SRR896928	15242
SRR896929	15243
SRR896930	15244
SRR896931	15245
SRR896932	15246
SRR896933	15247
SRR896934	15248
SRR896935	15249
SRR896936	15250
SRR896937	15251
SRR896938	15252
SRR896939	15253
SRR896940	15254
SRR896941	15255
SRR896942	15256
SRR896943	15257
SRR896944	15258
SRR896945	15259
SRR896946	15260
SRR896947	15261
SRR896948	15262
SRR896949	15263
SRR896950	15264
SRR896951	15265
SRR896952	15266
SRR896953	15267
