,Run,Assay.Type,BioSample,Center.Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample.Name,SRA_study,BioProject,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,AvgSpotLen,Bases,Bytes,source_name,GEO_Accession..exp.,Strain,Library.Name,SAMPLE_TYPE,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Collection_Date,Isolation_Source,BioSampleModel,Isolate,infection_side,Host,growth_condition,geographical_location,collected_by,lat_lon,host_disease,ENA.FIRST.PUBLIC..run.,ENA.LAST.UPDATE..run.,Genotype,genotype.variation,Replicate,specific_host,Sample_Name,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,TITLE,AssemblyName,Alias,ENA_checklist,Location,INSDC_center_alias,Description,TREATMENT,growth_time,body_site,organism,strain_background,Time_point,analysis_type..exp.,analysis_type..run.,flowcell_barcode..run.,geographic_location_.country_and.or_sea,X_region.,gssr_id..exp.,gssr_id..run.,instrument_name..run.,isolation.source,lane..run.,library_type..exp.,library_type..run.,lsid..exp.,lsid..run.,material_type..exp.,product_order..exp.,product_order..run.,product_part_number..exp.,product_part_number..run.,project..exp.,project..run.,read_group_id..run.,research_project..exp.,research_project..run.,run_barcode..run.,run_name..run.,work_request..exp.,work_request..run.,Broker_name,growth_phase,ENA_first_public,ENA.LAST.UPDATE,Cell_type,culture_type,culture_collection,Time,phage,Biomaterial_provider,phase_of_infection,antibiotic,environmental_condition,Timepoint,growth_medium,Condition,exposed_to,Passages,media,agent,TISSUE,Phenotype,exposure,protocol,susceptibility,organism_part,fraction,stimulus,Replica,carbon_source,TaxID,medium,Cell_Line,taxonomy_id,cultivation_condition,number_of_cells,treatment_duration,treatment_type,genetic_background,plasmid,Biological_Replicate,depletion_method,growth_stage,host_or_sample_description,Tax_ID,Technical_replicate,treated,dangling_references..run.,ID,Incubation_time,molecule_subtype,geographic_location_.country_and.or_sea.,host_health_state,host_scientific_name
775,SRR11935833,RNA-Seq,SAMN15147454,NYU SCHOOL OF MEDICINE,public,SRX8481163,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-06-05T00:00:00Z,IS-203_ks15,SRP266158,PRJNA637626,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",81,2924716931,1250898070,,,UCBPP-PA14,ks15,liquid culture,USA,North America,USA:New York,2019-01-31/2019-04-30,culture,"Microbe\, viral or environmental",,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
776,SRR11935834,RNA-Seq,SAMN15147463,NYU SCHOOL OF MEDICINE,public,SRX8481162,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-06-05T00:00:00Z,IS-203_ks24,SRP266158,PRJNA637626,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",81,2310242949,947338618,,,UCBPP-PA14,ks24,liquid culture,USA,North America,USA:New York,2019-01-31/2019-04-30,culture,"Microbe\, viral or environmental",,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
777,SRR11935835,RNA-Seq,SAMN15147462,NYU SCHOOL OF MEDICINE,public,SRX8481161,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-06-05T00:00:00Z,IS-203_ks23,SRP266158,PRJNA637626,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",81,1035415192,447623228,,,UCBPP-PA14,ks23,liquid culture,USA,North America,USA:New York,2019-01-31/2019-04-30,culture,"Microbe\, viral or environmental",,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
778,SRR11935836,RNA-Seq,SAMN15147453,NYU SCHOOL OF MEDICINE,public,SRX8481160,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-06-05T00:00:00Z,IS-203_ks14,SRP266158,PRJNA637626,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",81,2357960098,995126924,,,UCBPP-PA14,ks14,liquid culture,USA,North America,USA:New York,2019-01-31/2019-04-30,culture,"Microbe\, viral or environmental",,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
779,SRR11935837,RNA-Seq,SAMN15147452,NYU SCHOOL OF MEDICINE,public,SRX8481159,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-06-05T00:00:00Z,IS-203_ks13,SRP266158,PRJNA637626,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",81,3715252372,1561233340,,,UCBPP-PA14,ks13,liquid culture,USA,North America,USA:New York,2019-01-31/2019-04-30,culture,"Microbe\, viral or environmental",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
780,SRR12534560,RNA-Seq,SAMN15924735,GEO,public,SRX9024459,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2020-09-25T00:00:00Z,GSM4750065,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,469296050,247445095,Planktonic bacterial cultures,GSM4750065,PA14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
781,SRR12534561,RNA-Seq,SAMN15924734,GEO,public,SRX9024460,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2020-09-25T00:00:00Z,GSM4750066,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,490124350,258967957,Planktonic bacterial cultures,GSM4750066,PA14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
782,SRR12534562,RNA-Seq,SAMN15924733,GEO,public,SRX9024461,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2020-09-25T00:00:00Z,GSM4750067,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,476113350,251119612,Planktonic bacterial cultures,GSM4750067,PA14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
783,SRR12534563,RNA-Seq,SAMN15924732,GEO,public,SRX9024462,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2020-09-25T00:00:00Z,GSM4750068,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,509855600,268616452,Planktonic bacterial cultures,GSM4750068,PA14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
784,SRR12534564,RNA-Seq,SAMN15924730,GEO,public,SRX9024463,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2020-09-25T00:00:00Z,GSM4750069,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,424829950,225376010,Planktonic bacterial cultures,GSM4750069,PA14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
785,SRR12534565,RNA-Seq,SAMN15924729,GEO,public,SRX9024464,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2020-09-25T00:00:00Z,GSM4750070,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,474061850,250228264,Planktonic bacterial cultures,GSM4750070,PA14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
786,SRR12534566,RNA-Seq,SAMN15924728,GEO,public,SRX9024465,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2020-09-25T00:00:00Z,GSM4750071,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,507662950,268642972,Planktonic bacterial cultures,GSM4750071,PA14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
787,SRR12534567,RNA-Seq,SAMN15924727,GEO,public,SRX9024466,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2020-09-25T00:00:00Z,GSM4750072,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,429880500,226761681,Planktonic bacterial cultures,GSM4750072,PA14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
788,SRR12534568,RNA-Seq,SAMN15924726,GEO,public,SRX9024467,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-09-25T00:00:00Z,GSM4750073,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,535984850,283059998,Planktonic bacterial cultures,GSM4750073,PA14 RetS(delta dismed2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
789,SRR12534569,RNA-Seq,SAMN15924725,GEO,public,SRX9024468,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-09-25T00:00:00Z,GSM4750074,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,483938400,256563218,Planktonic bacterial cultures,GSM4750074,PA14 RetS(delta dismed2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
790,SRR12534570,RNA-Seq,SAMN15924724,GEO,public,SRX9024469,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-09-25T00:00:00Z,GSM4750075,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,551995650,292528468,Planktonic bacterial cultures,GSM4750075,PA14 RetS(D858A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
791,SRR12534571,RNA-Seq,SAMN15924723,GEO,public,SRX9024470,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-09-25T00:00:00Z,GSM4750076,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,504407550,265444177,Planktonic bacterial cultures,GSM4750076,PA14 RetS(D858A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
792,SRR12534572,RNA-Seq,SAMN15924722,GEO,public,SRX9024471,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2020-09-25T00:00:00Z,GSM4750077,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,493978850,261226043,Planktonic bacterial cultures,GSM4750077,PA14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,15 m,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
793,SRR12534573,RNA-Seq,SAMN15924721,GEO,public,SRX9024472,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2020-09-25T00:00:00Z,GSM4750078,SRP279065,PRJNA659742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",50,512512950,270495471,Planktonic bacterial cultures,GSM4750078,PA14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phiX,,,,,,,15 m,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
794,ERR3824675,RNA-Seq,SAMEA6487693,"GATC Biotech, Germany",public,ERX3834789,Illumina HiSeq 2000,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-09-17T00:00:00Z,E-MTAB-8690:EMC0_1,ERP119441,PRJEB36276,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,379843665,224265648,,,,EMC0_1_s,,,,,,,,not applicable,,,M9 minimal media supplemented with 0.5% (w/v) glucose,,,,,9/16/2020,1/17/2020,PcdrAB::lacZ,,,,,,,,,,,,,,,,,,,,Pseudomonas aeruginosa PAO1,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,6/30/2020,1/17/2020,,,,,,,,,,,,,,,,,,,,,,whole organism,,,,,,,,,,NA,,,,pUCP20,NA,,,,NA,NA,,,,,,,,,NA
795,ERR3824676,RNA-Seq,SAMEA6487693,"GATC Biotech, Germany",public,ERX3834789,Illumina HiSeq 2000,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-09-17T00:00:00Z,E-MTAB-8690:EMC0_1,ERP119441,PRJEB36276,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,409511946,179567179,,,,EMC0_1_s,,,,,,,,not applicable,,,M9 minimal media supplemented with 0.5% (w/v) glucose,,,,,9/16/2020,1/17/2020,PcdrAB::lacZ,,,,,,,,,,,,,,,,,,,,Pseudomonas aeruginosa PAO1,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,6/30/2020,1/17/2020,,,,,,,,,,,,,,,,,,,,,,whole organism,,,,,,,,,,NA,,,,pUCP20,NA,,,,NA,NA,,,,,,,,,NA
796,ERR3824677,RNA-Seq,SAMEA6487694,"GATC Biotech, Germany",public,ERX3834790,Illumina HiSeq 2000,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-09-17T00:00:00Z,E-MTAB-8690:EMC0_2,ERP119441,PRJEB36276,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,523226085,240108305,,,,EMC0_2_s,,,,,,,,not applicable,,,M9 minimal media supplemented with 0.5% (w/v) glucose,,,,,9/16/2020,1/17/2020,PcdrAB::lacZ,,,,,,,,,,,,,,,,,,,,Pseudomonas aeruginosa PAO1,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,6/30/2020,1/17/2020,,,,,,,,,,,,,,,,,,,,,,whole organism,,,,,,,,,,NA,,,,pUCP20,NA,,,,NA,NA,,,,,,,,,NA
797,ERR3824678,RNA-Seq,SAMEA6487694,"GATC Biotech, Germany",public,ERX3834790,Illumina HiSeq 2000,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-09-17T00:00:00Z,E-MTAB-8690:EMC0_2,ERP119441,PRJEB36276,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,523226085,227666270,,,,EMC0_2_s,,,,,,,,not applicable,,,M9 minimal media supplemented with 0.5% (w/v) glucose,,,,,9/16/2020,1/17/2020,PcdrAB::lacZ,,,,,,,,,,,,,,,,,,,,Pseudomonas aeruginosa PAO1,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,6/30/2020,1/17/2020,,,,,,,,,,,,,,,,,,,,,,whole organism,,,,,,,,,,NA,,,,pUCP20,NA,,,,NA,NA,,,,,,,,,NA
798,ERR3824679,RNA-Seq,SAMEA6487695,"GATC Biotech, Germany",public,ERX3834791,Illumina HiSeq 2000,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-09-17T00:00:00Z,E-MTAB-8690:EMC0_3,ERP119441,PRJEB36276,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,420410238,246924589,,,,EMC0_3_s,,,,,,,,not applicable,,,M9 minimal media supplemented with 0.5% (w/v) glucose,,,,,9/16/2020,1/17/2020,PcdrAB::lacZ,,,,,,,,,,,,,,,,,,,,Pseudomonas aeruginosa PAO1,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,6/30/2020,1/17/2020,,,,,,,,,,,,,,,,,,,,,,whole organism,,,,,,,,,,NA,,,,pUCP20,NA,,,,NA,NA,,,,,,,,,NA
799,ERR3824680,RNA-Seq,SAMEA6487695,"GATC Biotech, Germany",public,ERX3834791,Illumina HiSeq 2000,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-09-17T00:00:00Z,E-MTAB-8690:EMC0_3,ERP119441,PRJEB36276,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,426061956,186190683,,,,EMC0_3_s,,,,,,,,not applicable,,,M9 minimal media supplemented with 0.5% (w/v) glucose,,,,,9/16/2020,1/17/2020,PcdrAB::lacZ,,,,,,,,,,,,,,,,,,,,Pseudomonas aeruginosa PAO1,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,6/30/2020,1/17/2020,,,,,,,,,,,,,,,,,,,,,,whole organism,,,,,,,,,,NA,,,,pUCP20,NA,,,,NA,NA,,,,,,,,,NA
800,ERR3824681,RNA-Seq,SAMEA6487696,"GATC Biotech, Germany",public,ERX3834792,Illumina HiSeq 2000,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-09-17T00:00:00Z,E-MTAB-8690:EMC1*_1,ERP119441,PRJEB36276,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,571937766,352179753,,,,EMC1*_1_s,,,,,,,,not applicable,,,M9 minimal media supplemented with 0.5% (w/v) glucose,,,,,9/16/2020,1/17/2020,"PcdrAB::lacZ\, fusA1 P443L mutation",,,,,,,,,,,,,,,,,,,,Pseudomonas aeruginosa PAO1,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,6/30/2020,1/17/2020,,,,,,,,,,,,,,,,,,,,,,whole organism,,,,,,,,,,NA,,,,pUCP20::fusA1,NA,,,,NA,NA,,,,,,,,,NA
801,ERR3824682,RNA-Seq,SAMEA6487696,"GATC Biotech, Germany",public,ERX3834792,Illumina HiSeq 2000,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-09-17T00:00:00Z,E-MTAB-8690:EMC1*_1,ERP119441,PRJEB36276,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,423323562,184451737,,,,EMC1*_1_s,,,,,,,,not applicable,,,M9 minimal media supplemented with 0.5% (w/v) glucose,,,,,9/16/2020,1/17/2020,"PcdrAB::lacZ\, fusA1 P443L mutation",,,,,,,,,,,,,,,,,,,,Pseudomonas aeruginosa PAO1,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,6/30/2020,1/17/2020,,,,,,,,,,,,,,,,,,,,,,whole organism,,,,,,,,,,NA,,,,pUCP20::fusA1,NA,,,,NA,NA,,,,,,,,,NA
802,ERR3824683,RNA-Seq,SAMEA6487697,"GATC Biotech, Germany",public,ERX3834793,Illumina HiSeq 2000,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-09-17T00:00:00Z,E-MTAB-8690:EMC1*_2,ERP119441,PRJEB36276,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,440595273,263175565,,,,EMC1*_2_s,,,,,,,,not applicable,,,M9 minimal media supplemented with 0.5% (w/v) glucose,,,,,9/16/2020,1/17/2020,"PcdrAB::lacZ\, fusA1 P443L mutation",,,,,,,,,,,,,,,,,,,,Pseudomonas aeruginosa PAO1,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,6/30/2020,1/17/2020,,,,,,,,,,,,,,,,,,,,,,whole organism,,,,,,,,,,NA,,,,pUCP20::fusA1,NA,,,,NA,NA,,,,,,,,,NA
803,ERR3824684,RNA-Seq,SAMEA6487697,"GATC Biotech, Germany",public,ERX3834793,Illumina HiSeq 2000,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-09-17T00:00:00Z,E-MTAB-8690:EMC1*_2,ERP119441,PRJEB36276,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,476764371,207801136,,,,EMC1*_2_s,,,,,,,,not applicable,,,M9 minimal media supplemented with 0.5% (w/v) glucose,,,,,9/16/2020,1/17/2020,"PcdrAB::lacZ\, fusA1 P443L mutation",,,,,,,,,,,,,,,,,,,,Pseudomonas aeruginosa PAO1,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,6/30/2020,1/17/2020,,,,,,,,,,,,,,,,,,,,,,whole organism,,,,,,,,,,NA,,,,pUCP20::fusA1,NA,,,,NA,NA,,,,,,,,,NA
804,ERR3824685,RNA-Seq,SAMEA6487698,"GATC Biotech, Germany",public,ERX3834794,Illumina HiSeq 2000,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-09-17T00:00:00Z,E-MTAB-8690:EMC1*_3,ERP119441,PRJEB36276,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,1662564300,676552612,,,,EMC1*_3_s,,,,,,,,not applicable,,,M9 minimal media supplemented with 0.5% (w/v) glucose,,,,,9/16/2020,1/17/2020,"PcdrAB::lacZ\, fusA1 P443L mutation",,,,,,,,,,,,,,,,,,,,Pseudomonas aeruginosa PAO1,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,6/30/2020,1/17/2020,,,,,,,,,,,,,,,,,,,,,,whole organism,,,,,,,,,,NA,,,,pUCP20::fusA1,NA,,,,NA,NA,,,,,,,,,NA
805,ERR3824686,RNA-Seq,SAMEA6487699,"GATC Biotech, Germany",public,ERX3834795,Illumina HiSeq 2000,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-09-17T00:00:00Z,E-MTAB-8690:EMC1_1,ERP119441,PRJEB36276,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,604717761,356488387,,,,EMC1_1_s,,,,,,,,not applicable,,,M9 minimal media supplemented with 0.5% (w/v) glucose,,,,,9/16/2020,1/17/2020,"PcdrAB::lacZ\, fusA1 P443L mutation",,,,,,,,,,,,,,,,,,,,Pseudomonas aeruginosa PAO1,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,6/30/2020,1/17/2020,,,,,,,,,,,,,,,,,,,,,,whole organism,,,,,,,,,,NA,,,,pUCP20,NA,,,,NA,NA,,,,,,,,,NA
