experiment	sample_name	ml_data_source	description	nucleic_acid	medium	genotype	od	growth_setting_1	growth_setting_2	strain	temperature	treatment	additional_notes	variant_phenotype	abx_marker	biotic_int_lv_2	biotic_int_lv_1
E-GEOD-25945	GSM637597 1	GSM637597.CEL	Ex vivo P. aeruginosa gene expression from murine tumor infection p17 tumor 1 p17T34_Pae_G1a.CEL Re-analysis of Sample GSM567692	RNA	Ex vivo		24 hrs			p17	37					tumor	mouse
E-GEOD-25945	GSM637598 1	GSM637598.CEL	Ex vivo P. aeruginosa gene expression from murine tumor infection p17 tumor 2 p17T34a_Pae_G1a.CEL Re-analysis of Sample GSM567693	RNA	Ex vivo		24 hrs			p17	37					tumor	mouse
E-GEOD-39044	GSM954576 1	GSM954576_Nomura_PA01-1_Pae_G1a_.CEL	"PAO1 WT grown planktonically in peptone broth with aeration to an OD of 0.5 at 37 degrees, replicate 1"	RNA	Peptone browth	WT (PAO1-UW)	0.5	planktonic	aerated	PAO1	37						
E-GEOD-39044	GSM954577 1	GSM954577_Nomura_PA01-2_Pae_G1a_.CEL	"PAO1 WT grown planktonically in peptone broth with aeration to an OD of 0.5 at 37 degrees, replicate 2"	RNA	Peptone browth	WT (PAO1-UW)	0.5	planktonic	aerated	PAO1	37						
E-GEOD-39044	GSM954578 1	GSM954578_Nomura_PA01-3_Pae_G1a_.CEL	"PAO1 WT grown planktonically in peptone broth with aeration to an OD of 0.5 at 37 degrees, replicate 3"	RNA	Peptone browth	WT (PAO1-UW)	0.5	planktonic	aerated	PAO1	37						
E-GEOD-39044	GSM954579 1	GSM954579_Nomura_PA01-4_Pae_G1a_.CEL	"PAO1 WT grown planktonically in peptone broth with aeration to an OD of 0.5 at 37 degrees, replicate 3"	RNA	Peptone browth	WT (PAO1-UW)	0.5	planktonic	aerated	PAO1	37						
E-GEOD-39044	GSM954580 1	GSM954580_Nomura_PA2449-1_Pae_G1a_.CEL	"PAO1 PA2449-E03::ISphoA/hah (PW5126) grown planktonically in peptone broth with aeration to an OD of 0.5 at 37 degrees, replicate 1"	RNA	Peptone browth	PA2449-E03::ISphoA/hah (PW5126)	0.5	planktonic	aerated	PAO1	37				Gentamicin		
E-GEOD-39044	GSM954581 1	GSM954581_Nomura_PA2449-2_Pae_G1a_.CEL	"PAO1 PA2449-E03::ISphoA/hah (PW5126) grown planktonically in peptone broth with aeration to an OD of 0.5 at 37 degrees, replicate 2"	RNA	Peptone browth	PA2449-E03::ISphoA/hah (PW5126)	0.5	planktonic	aerated	PAO1	37				Gentamicin		
E-GEOD-39044	GSM954582 1	GSM954582_Nomura_PA2449-3_Pae_G1a_.CEL	"PAO1 PA2449-E03::ISphoA/hah (PW5126) grown planktonically in peptone broth with aeration to an OD of 0.5 at 37 degrees, replicate 3"	RNA	Peptone browth	PA2449-E03::ISphoA/hah (PW5126)	0.5	planktonic	aerated	PAO1	37				Gentamicin		
E-GEOD-39044	GSM954583 1	GSM954583_Nomura_PA2449-4_Pae_G1a_.CEL	"PAO1 PA2449-E03::ISphoA/hah (PW5126) grown planktonically in peptone broth with aeration to an OD of 0.5 at 37 degrees, replicate 4"	RNA	Peptone browth	PA2449-E03::ISphoA/hah (PW5126)	0.5	planktonic	aerated	PAO1	37				Gentamicin		
E-GEOD-40461	GSM994496 1	GSM994496_PAO1-replicate-01.CEL	PAO1 WT. Planktonic. Rep1	RNA	LB	WT		Planktonic	Aerated	PAO1	37		Grown shaking				
E-GEOD-40461	GSM994497 1	GSM994497_PAO1-replicate-02.CEL	PAO1 WT. Planktonic. Rep2	RNA	LB	WT		Planktonic	Aerated	PAO1	37		Grown shaking				
E-GEOD-40461	GSM994498 1	GSM994498_PAO1-replicate-03.CEL	PAO1 WT. Planktonic. Rep3	RNA	LB	WT		Planktonic	Aerated	PAO1	37		Grown shaking				
E-GEOD-40461	GSM994499 1	GSM994499_HM4-replicate-01.CEL	PAHM4 WT. Planktonic. Rep1	RNA	LB	WT		Planktonic	Aerated	PAHM4	37		Grown shaking				
E-GEOD-40461	GSM994500 1	GSM994500_HM4-replicate-02.CEL	PAHM4 WT. Planktonic. Rep2	RNA	LB	WT		Planktonic	Aerated	PAHM4	37		Grown shaking				
E-GEOD-40461	GSM994501 1	GSM994501_HM4-replicate-03.CEL	PAHM4 WT. Planktonic. Rep3	RNA	LB	WT		Planktonic	Aerated	PAHM4	37		Grown shaking				
E-GEOD-36647	GSM897995 1	GSM897995_MHH0094_Pae_G1a.CEL	TBCF10839; replicate 1	RNA	LB		1.5	Planktonic		TBCF10839	37		early exponential phase cells				
E-GEOD-36647	GSM897996 1	GSM897996_MHH0095_Pae_G1a.CEL	TBCF10839; replicate 2	RNA	LB		1.5	Planktonic		TBCF10839	37		early exponential phase cells				
E-GEOD-36647	GSM897997 1	GSM897997_MHH0106_Pae_G1a.CEL	TBCF121838; replicate 1	RNA	LB		1.5	Planktonic		TBCF121838	37		early exponential phase cells				
E-GEOD-36647	GSM897998 1	GSM897998_MHH0107_Pae_G1a.CEL	TBCF121838; replicate 2	RNA	LB		1.5	Planktonic		TBCF121838	37		early exponential phase cells				
E-GEOD-36647	GSM897999 1	GSM897999_MHH0110_Pae_G1a.CEL	TBCF10839; replicate 1	RNA	LB		3	Planktonic		TBCF10839	37		late exponential phase cells				
E-GEOD-36647	GSM898000 1	GSM898000_MHH0111_Pae_G1a.CEL	TBCF10839; replicate 2	RNA	LB		3	Planktonic		TBCF10839	37		late exponential phase cells				
E-GEOD-36647	GSM898001 1	GSM898001_MHH0122_Pae_G1a.CEL	TBCF121838; replicate 1	RNA	LB		3	Planktonic		TBCF121838	37		late exponential phase cells				
E-GEOD-36647	GSM898002 1	GSM898002_MHH0123_Pae_G1a.CEL	TBCF121838; replicate 2	RNA	LB		3	Planktonic		TBCF121838	37		late exponential phase cells				
E-GEOD-34836	GSM856031 1	GSM856031_PA01.CEL	"PAO1 WT anaerobically grown in LB with 1% KNO3 for 12 hours, single replicate"	RNA	LBN (LB+1% KNO3)	WT	12 hrs	Planktonic		PAO1	37	anaerobic growth					
E-GEOD-34836	GSM856032 1	GSM856032_PA01+V12.CEL	"PAO1 WT anaerobically grown in LB with 1% KNO3 and 1 μM vitamin B12 for 12 hours, single replicate"	RNA	LBN (LB+1% KNO3) with 1 μ vitamin B12	WT	12 hrs	Planktonic		PAO1	37	anaerobic growth					
E-MEXP-3117	pak1	MBU_PAER_pak1.CEL	P. aeruginosa PAO1 delta pppA-ppkA control replicate 1	RNA	M9	ΔpppA-ppkA	0.8	Planktonic		PAO1	37						
E-MEXP-3117	pak2	MBU_PAER_pak2.CEL	P. aeruginosa PAO1 delta pppA-ppkA control replicate 2	RNA	M9	ΔpppA-ppkA	0.8	Planktonic		PAO1	37						
E-MEXP-3117	pakA1	MBU_JGOLD_pakA1.CEL	P. aeruginosa PAO1 delta pppA-ppkA + H2O2 for 15 min replicate 1	RNA	M9	ΔpppA-ppkA	0.8	Planktonic		PAO1	37	10mM H2O2					
E-MEXP-3117	pakA2	MBU_JGOLD_pakA2.CEL	P. aeruginosa PAO1 delta pppA-ppkA + H2O2 for 15 min replicate 2	RNA	M9	ΔpppA-ppkA	0.8	Planktonic		PAO1	37	10mM H2O2					
E-MEXP-3117	PAO11	MBU_JGOLD_PAO11.CEL	P. aeruginosa PAO1 WT + H2O2 for 15 min replicate 1	RNA	M9	WT	0.8	Planktonic		PAO1	37	10mM H2O2					
E-MEXP-3117	PAO12	MBU_JGOLD_PAO12.CEL	P. aeruginosa PAO1 WT + H2O2 for 15 min replicate 2	RNA	M9	WT	0.8	Planktonic		PAO1	37	10mM H2O2					
E-MEXP-3117	PT51	MBU_PAER_PT51.CEL	P. aeruginosa PAO1 WT control replicate 1	RNA	M9	WT	0.8	Planktonic		PAO1	37						
E-MEXP-3117	PT52	MBU_PAER_PT52.CEL	P. aeruginosa PAO1 WT control replicate 2	RNA	M9	WT	0.8	Planktonic		PAO1	37						
E-GEOD-27674	GSM685447 1	GSM685447.CEL	"P. aeruginosa, MPAO1_treated with 125μM Protoanemonin_rep1"	RNA	ABT minimal medium + 0.5% casamino acids	WT	2	Planktonic	shaking	MPAO1	37	125μM Protoanemonin	Grown shaking at 250rpm 				
E-GEOD-27674	GSM685448 1	GSM685448.CEL	"P. aeruginosa, MPAO1_treated with 125μM Protoanemonin_rep2"	RNA	ABT minimal medium + 0.5% casamino acids	WT	2	Planktonic	shaking	MPAO1	37	125μM Protoanemonin	Grown shaking at 250rpm 				
E-GEOD-27674	GSM685449 1	GSM685449.CEL	"P. aeruginosa, MPAO1_untreated control_rep1"	RNA	ABT minimal medium + 0.5% casamino acids	WT	2	Planktonic	shaking	MPAO1	37		Grown shaking at 250rpm 				
E-GEOD-27674	GSM685450 1	GSM685450.CEL	"P. aeruginosa, MPAO1_untreated control_rep2"	RNA	ABT minimal medium + 0.5% casamino acids	WT	2	Planktonic	shaking	MPAO1	37		Grown shaking at 250rpm 				
E-GEOD-29665	GSM735748 1	GSM735748_PA14_WT.CEL	P. aeruginosa PA14 WT in LB  grown for 7 hr in a static biofilm	RNA	LB	WT		Biofilm	Static biofilm	PA14	37						
E-GEOD-29665	GSM735749 1	GSM735749_PA14_WT_adenosine.CEL	"P. aeruginosa PA14 WT in LB with 10 mM adenosine, grown for 7 hr in a static biofilm"	RNA	LB	WT		Biofilm	Static biofilm	PA14	37	10 mM adenosine					
E-GEOD-29946	GSM741203 1	GSM741203.CEL	"P. aeruginosa PAO1 WT grown for 7 hrs at 37 in 0.1xTY, replicate 1"	RNA	TY (0.1x)	WT	0.25	Planktonic	Shaking	MPAO1	37						
E-GEOD-29946	GSM741204 1	GSM741204.CEL	"P. aeruginosa PAO1 WT grown for 7 hrs at 37 in 0.1xTY, replicate 2"	RNA	TY (0.1x)	WT	0.25	Planktonic	Shaking	MPAO1	37						
E-GEOD-29946	GSM741205 1	GSM741205.CEL	"P. aeruginosa PAO1 WT grown for 7 hrs at 37 in 0.1xTY, replicate 3"	RNA	TY (0.1x)	WT	0.25	Planktonic	Shaking	MPAO1	37						
E-GEOD-29946	GSM741206 1	GSM741206.CEL	"P. aeruginosa PAO1 WT grown for 7 hrs at 37 in 0.1xTY + 25 mM potassium phosphate and 200uM of U50,488 (kappa opioid), replicate 1"	RNA	TY (0.1x)	WT	0.25	Planktonic	Shaking	MPAO1	37	"25mM potassium phosphate and 200 uM U-50,488"					
E-GEOD-29946	GSM741207 1	GSM741207.CEL	"P. aeruginosa PAO1 WT grown for 7 hrs at 37 in 0.1xTY + 25 mM potassium phosphate and 200uM of U50,488 (kappa opioid), replicate 2"	RNA	TY (0.1x)	WT	0.25	Planktonic	Shaking	MPAO1	37	"25mM potassium phosphate and 200 uM U-50,488"					
E-GEOD-29946	GSM741208 1	GSM741208.CEL	"P. aeruginosa PAO1 WT grown for 7 hrs at 37 in 0.1xTY + 25 mM potassium phosphate and 200uM of U50,488 (kappa opioid), replicate 3"	RNA	TY (0.1x)	WT	0.25	Planktonic	Shaking	MPAO1	37	"25mM potassium phosphate and 200 uM U-50,488"					
E-GEOD-29946	GSM741209 1	GSM741209.CEL	"P. aeruginosa PAO1 WT grown for 7 hrs at 37 in 0.1xTY + 200 uM U-50,488 (kappa opioid) replicate 1"	RNA	TY (0.1x)	WT	0.25	Planktonic	Shaking	MPAO1	37	"200 uM U-50,488"					
E-GEOD-29946	GSM741210 1	GSM741210.CEL	"P. aeruginosa PAO1 WT grown for 7 hrs at 37 in 0.1xTY + 200 uM U-50,488 (kappa opioid) replicate 2"	RNA	TY (0.1x)	WT	0.25	Planktonic	Shaking	MPAO1	37	"200 uM U-50,488"					
E-GEOD-29946	GSM741211 1	GSM741211.CEL	"P. aeruginosa PAO1 WT grown for 7 hrs at 37 in 0.1xTY + 200 uM U-50,488 (kappa opiod) replicate 3"	RNA	TY (0.1x)	WT	0.25	Planktonic	Shaking	MPAO1	37	"200 uM U-50,488"					
E-GEOD-29946	GSM741212 1	GSM741212.CEL	"P. aeruginosa PAO1 WT grown for 7 hrs at 37 in 0.1xTY + 25 mM potassium phosphate, replicate 1"	RNA	TY (0.1x)	WT	0.25	Planktonic	Shaking	MPAO1	37	25mM potassium phosphate					
E-GEOD-29946	GSM741213 1	GSM741213.CEL	"P. aeruginosa PAO1 WT grown for 7 hrs at 37 in 0.1xTY + 25 mM potassium phosphate, replicate 2"	RNA	TY (0.1x)	WT	0.25	Planktonic	Shaking	MPAO1	37	25mM potassium phosphate					
E-GEOD-29946	GSM741214 1	GSM741214.CEL	"P. aeruginosa PAO1 WT grown for 7 hrs at 37 in 0.1xTY + 25 mM potassium phosphate, replicate 3"	RNA	TY (0.1x)	WT	0.25	Planktonic	Shaking	MPAO1	37	25mM potassium phosphate					
E-GEOD-34762	GSM854792 1	GSM854792.CEL	PAO1 WT; top 50 um; replicate 1	RNA	TSA	WT		Colony	Biofilm	PAO1	37		52 hours; polycarbonate membrane; 50 um of biofilm				
E-GEOD-34762	GSM854793 1	GSM854793.CEL	PAO1 WT; bottom 50 um; replicate 1	RNA	TSA	WT		Colony	Biofilm	PAO1	37		52 hours; polycarbonate membrane; 50 um of biofilm				
E-GEOD-34762	GSM854794 1	GSM854794.CEL	PAO1 WT; top 50 um; replicate 2	RNA	TSA	WT		Colony	Biofilm	PAO1	37		52 hours; polycarbonate membrane; 50 um of biofilm				
E-GEOD-34762	GSM854795 1	GSM854795.CEL	PAO1 WT; bottom 50 um; replicate 2	RNA	TSA	WT		Colony	Biofilm	PAO1	37		52 hours; polycarbonate membrane; 50 um of biofilm				
E-GEOD-34762	GSM854796 1	GSM854796.CEL	PAO1 WT; top 50 um; replicate 3	RNA	TSA	WT		Colony	Biofilm	PAO1	37		52 hours; polycarbonate membrane; 50 um of biofilm				
E-GEOD-34762	GSM854797 1	GSM854797.CEL	PAO1 WT; bottom 50 um; replicate 3	RNA	TSA	WT		Colony	Biofilm	PAO1	37		52 hours; polycarbonate membrane; 50 um of biofilm				
E-GEOD-34762	GSM854798 1	GSM854798.CEL	PAO1 WT; top 50 um; replicate 4	RNA	TSA	WT		Colony	Biofilm	PAO1	37		52 hours; polycarbonate membrane; 50 um of biofilm				
E-GEOD-34762	GSM854799 1	GSM854799.CEL	PAO1 WT; bottom 50 um; replicate 4	RNA	TSA	WT		Colony	Biofilm	PAO1	37		52 hours; polycarbonate membrane; 50 um of biofilm				
E-GEOD-34762	GSM854800 1	GSM854800.CEL	PAO1 WT; top 50 um; replicate 5	RNA	TSA	WT		Colony	Biofilm	PAO1	37		52 hours; polycarbonate membrane; 50 um of biofilm				
E-GEOD-34762	GSM854801 1	GSM854801.CEL	PAO1 WT; bottom 50 um; replicate 5	RNA	TSA	WT		Colony	Biofilm	PAO1	37		52 hours; polycarbonate membrane; 50 um of biofilm				
E-GEOD-35286	GSM717419 1	GSM717419.CEL	"P. aeruginosa PAO1 grown in a flow-through bioflm, rep1"	RNA	1/20 diluted LB and/or VBMM w/citrate	WT	6 days	Biofilm	flow-through system	PAO1	22						
E-GEOD-35286	GSM717420 1	GSM717420.CEL	"P. aeruginosa PAO1 grown in a flow-through bioflm, rep2"	RNA	1/20 diluted LB and/or VBMM w/citrate	WT	6 days	Biofilm	flow-through system	PAO1	22						
E-GEOD-35286	GSM717421 1	GSM717421.CEL	"P. aeruginosa PAO1 grown in a flow-through bioflm, rep3"	RNA	1/20 diluted LB and/or VBMM w/citrate	WT	6 days	Biofilm	flow-through system	PAO1	22						
E-GEOD-35286	GSM865129 1	GSM865129_schurr_5511_Pae_G1a_.CEL	PAO1 ΔmifR grown as a biofilm in a flow cell with single flow through minimal media with 10 mM glutamate grown for 6 days at room temperature	RNA	minimal media with 10mM glutamate	ΔmifR (PA5511)	6 days	biofilm	flow cell	PAO1	25						
E-GEOD-35286	GSM865130 1	GSM865130_schurr_5511_1_Pae_G1a_.CEL	PAO1 ΔmifR grown as a biofilm in a flow cell with single flow through minimal media with 10 mM glutamate grown for 6 days at room temperature	RNA	minimal media with 10mM glutamate	ΔmifR (PA5511)	6 days	biofilm	flow cell	PAO1	25						
E-GEOD-35286	GSM865131 1	GSM865131_schurr_5511_3_Pae_G1a_.CEL	PAO1 ΔmifR grown as a biofilm in a flow cell with single flow through minimal media with 10 mM glutamate grown for 6 days at room temperature	RNA	minimal media with 10mM glutamate	ΔmifR (PA5511)	6 days	biofilm	flow cell	PAO1	25						
E-GEOD-32032	GSM794226 1	GSM794226_A27.CEL	"P. aeruginosa PA14 WT cells were grown in Kadouri drip-fed biofilms on polystyrene plates in M63 medium supplemented with 0.4% arginine for 48 hours, replicate 1"	RNA	M63 + 0.4% arginine and 1 mM MgSO4	WT		Biofilm	Kadouri drip-fed	PA14	37		48 hours				
E-GEOD-32032	GSM794227 1	GSM794227_A28.CEL	"P. aeruginosa PA14 WT cells were grown in Kadouri drip-fed biofilms on polystyrene plates in M63 medium supplemented with 0.4% arginine for 48 hours, replicate 2"	RNA	M63 + 0.4% arginine and 1 mM MgSO4	WT		Biofilm	Kadouri drip-fed	PA14	37		48 hours				
E-GEOD-32032	GSM794228 1	GSM794228_A29.CEL	"P. aeruginosa PA14 WT cells were grown in Kadouri drip-fed biofilms on polystyrene plates in M63 medium supplemented with 0.4% arginine for 48 hours, replicate 3"	RNA	M63 + 0.4% arginine and 1 mM MgSO4	WT		Biofilm	Kadouri drip-fed	PA14	37		48 hours				
E-GEOD-32032	GSM794229 1	GSM794229_A30.CEL	"P. aeruginosa PA14 ndvB knockout cells were grown in Kadouri drip-fed biofilms on polystyrene plates in M63 medium supplemented with 0.4% arginine for 48 hours, replicate 1"	RNA	M63 + 0.4% arginine and 1 mM MgSO4	ΔndvB		Biofilm	Kadouri drip-fed	PA14	37		48 hours				
E-GEOD-32032	GSM794230 1	GSM794230_A31.CEL	"P. aeruginosa PA14 ndvB knockout cells were grown in Kadouri drip-fed biofilms on polystyrene plates in M63 medium supplemented with 0.4% arginine for 48 hours, replicate 2"	RNA	M63 + 0.4% arginine and 1 mM MgSO4	ΔndvB		Biofilm	Kadouri drip-fed	PA14	37		48 hours				
E-GEOD-32032	GSM794231 1	GSM794231_A32.CEL	"P. aeruginosa PA14 ndvB knockout cells were grown in Kadouri drip-fed biofilms on polystyrene plates in M63 medium supplemented with 0.4% arginine for 48 hours, replicate 3"	RNA	M63 + 0.4% arginine and 1 mM MgSO4	ΔndvB		Biofilm	Kadouri drip-fed	PA14	37		48 hours				
E-GEOD-33245	GSM822689 1	GSM822689_wtBSM_A.CEL	PAO1 WT; control; replicate 1	RNA	BSM w/ 40 mM succinate	WT	1.6	Planktonic	Aerated	PAO1	37	40 mM succinate	shaking				
E-GEOD-33245	GSM822690 1	GSM822690_wtBSM_B.CEL	PAO1 WT; control; replicate 2	RNA	BSM w/ 40 mM succinate	WT	1.6	Planktonic	Aerated	PAO1	37	40 mM succinate	shaking				
E-GEOD-33245	GSM822691 1	GSM822691_delta_crcBSM_A.CEL	PAO1 Δcrc; replicate 1	RNA	BSM w/ 40 mM succinate	Δcrc (PAO6673)	1.6	Planktonic	Aerated	PAO6673 (PAO1)	37	40 mM succinate	shaking				
E-GEOD-33245	GSM822692 1	GSM822692_delta_crcBSM_B.CEL	PAO1 Δcrc; replicate 2	RNA	BSM w/ 40 mM succinate	Δcrc (PAO6673)	1.6	Planktonic	Aerated	PAO6673 (PAO1)	37	40 mM succinate	shaking				
E-GEOD-33245	GSM822693 1	GSM822693_delta_cbrBBSM_A.CEL	PAO1 ΔcbrB; replicate 1	RNA	BSM w/ 40 mM succinate	ΔcbrB (PAO66711)	1.6	Planktonic	Aerated	PAO66711 (PAO1)	37	40 mM succinate	shaking				
E-GEOD-33245	GSM822694 1	GSM822694_delta_cbrBBSM_B.CEL	PAO1 ΔcbrB; replicate 2	RNA	BSM w/ 40 mM succinate	ΔcbrB (PAO66711)	1.6	Planktonic	Aerated	PAO66711 (PAO1)	37	40 mM succinate	shaking				
E-GEOD-33245	GSM822695 1	GSM822695_delta_crcZBSM_A.CEL	PAO1 ΔcbcZ; replicate 1	RNA	BSM w/ 40 mM succinate	ΔcrcZ (PAO6679)	1.6	Planktonic	Aerated	PAO6679 (PAO1)	37	40 mM succinate	shaking				
E-GEOD-33245	GSM822696 1	GSM822696_delta_crcZBSM_B.CEL	PAO1 ΔcbcZ; replicate 2	RNA	BSM w/ 40 mM succinate	ΔcrcZ (PAO6679)	1.6	Planktonic	Aerated	PAO6679 (PAO1)	37	40 mM succinate	shaking				
E-GEOD-33245	GSM822708 1	GSM822708_wtLB_A.CEL	"PAO1 WT grown planktonicall with aeration at 37 degrees to an OD of 1.6 in LB, replicate 1"	RNA	LB	WT	1.6	Planktonic	aerated	PAO1	37						
E-GEOD-33245	GSM822709 1	GSM822709_wtLB_B.CEL	"PAO1 WT grown planktonicall with aeration at 37 degrees to an OD of 1.6 inLB, replicate 2"	RNA	LB	WT	1.6	Planktonic	aerated	PAO1	37						
E-GEOD-33245	GSM822710 1	GSM822710_delta_crcLB_A.CEL	"PAO1 Δcrc grown planktonicall with aeration at 37 degrees to an OD of 1.6 in LB, replicate 1"	RNA	LB	Δcrc (PAO6673)	1.6	Planktonic	aerated	PAO1	37						
E-GEOD-33245	GSM822711 1	GSM822711_delta_crcLB_B.CEL	"PAO1 Δcrc grown planktonicall with aeration at 37 degrees to an OD of 1.6 in LB, replicate 2"	RNA	LB	Δcrc (PAO6673)	1.6	Planktonic	aerated	PAO1	37						
E-GEOD-33245	GSM822712 1	GSM822712_delta_cbrBLB_A.CEL	"PAO1 ΔcbrB grown planktonicall with aeration at 37 degrees to an OD of 1.6 inLB, replicate 1"	RNA	LB	ΔcbrB (PAO66711)	1.6	Planktonic	aerated	PAO1	37		There is a typo in GEO. PAO6711 is labeled PAO66711				
E-GEOD-33245	GSM822713 1	GSM822713_delta_cbrBLB_B.CEL	"PAO1 ΔcbrB grown planktonicall with aeration at 37 degrees to an OD of 1.6 inLB, replicate 2"	RNA	LB	ΔcbrB (PAO66711)	1.6	Planktonic	aerated	PAO1	37		There is a typo in GEO. PAO6711 is labeled PAO66711				
E-GEOD-33245	GSM822714 1	GSM822714_delta_crcZLB_A.CEL	"PAO1 ΔcrcZ grown planktonicall with aeration at 37 degrees to an OD of 1.6 inLB, replicate 1"	RNA	LB	ΔcrcZ (PAO6679)	1.6	Planktonic	aerated	PAO1	37						
E-GEOD-33245	GSM822715 1	GSM822715_delta_crcZLB_B.CEL	"PAO1 ΔcrcZ grown planktonicall with aeration at 37 degrees to an OD of 1.6 in LB, replicate 2"	RNA	LB	ΔcrcZ (PAO6679)	1.6	Planktonic	aerated	PAO1	37						
E-GEOD-33275	GSM823341 1	GSM823341.CEL	P. aeruginosa isolate CJ-1d grown on Nematode Growth Medium (NGM) (replicate A)	RNA	NGM agar			colony	lawn on plate	CF clinical isolate	25		No information provided to tie Samples to any run.				
E-GEOD-33275	GSM823342 1	GSM823342.CEL	P. aeruginosa isolate CJ-1d grown on Nematode Growth Medium (NGM) (replicate B)	RNA	NGM agar			colony	lawn on plate	CF clinical isolate	25						
E-GEOD-33275	GSM823343 1	GSM823343.CEL	P. aeruginosa isolate CJ-2009a grown on Nematode Growth Medium (NGM) (replicate A)	RNA	NGM agar			colony	lawn on plate	CF clinical isolate	25						
E-GEOD-33275	GSM823344 1	GSM823344.CEL	P. aeruginosa isolate CJ-2009a grown on Nematode Growth Medium (NGM) (replicate B)	RNA	NGM agar			colony	lawn on plate	CF clinical isolate	25						
E-GEOD-33275	GSM823345 1	GSM823345.CEL	P. aeruginosa isolate BBa grown on Nematode Growth Medium (NGM) (replicate A)	RNA	NGM agar			colony	lawn on plate	CF clinical isolate	25						
E-GEOD-33275	GSM823346 1	GSM823346.CEL	P. aeruginosa isolate BBa grown on Nematode Growth Medium (NGM) (replicate B)	RNA	NGM agar			colony	lawn on plate	CF clinical isolate	25						
E-GEOD-33275	GSM823347 1	GSM823347.CEL	P. aeruginosa isolate BB2009a grown on Nematode Growth Medium (NGM) (replicate A)	RNA	NGM agar			colony	lawn on plate	CF clinical isolate	25						
E-GEOD-33275	GSM823348 1	GSM823348.CEL	P. aeruginosa isolate BB2009a grown on Nematode Growth Medium (NGM) (replicate B)	RNA	NGM agar			colony	lawn on plate	CF clinical isolate	25						
E-GEOD-33244	GSM822708 1	GSM822708_wtLB_A.CEL	"PAO1 WT grown planktonicall with aeration at 37 degrees to an OD of 1.6 in LB, replicate 1"	RNA	LB	WT	1.6	Planktonic	aerated	PAO1	37						
E-GEOD-33244	GSM822709 1	GSM822709_wtLB_B.CEL	"PAO1 WT grown planktonicall with aeration at 37 degrees to an OD of 1.6 inLB, replicate 2"	RNA	LB	WT	1.6	Planktonic	aerated	PAO1	37						
E-GEOD-33244	GSM822710 1	GSM822710_delta_crcLB_A.CEL	"PAO1 Δcrc grown planktonicall with aeration at 37 degrees to an OD of 1.6 in LB, replicate 1"	RNA	LB	Δcrc (PAO6673)	1.6	Planktonic	aerated	PAO1	37						
E-GEOD-33244	GSM822711 1	GSM822711_delta_crcLB_B.CEL	"PAO1 Δcrc grown planktonicall with aeration at 37 degrees to an OD of 1.6 in LB, replicate 2"	RNA	LB	Δcrc (PAO6673)	1.6	Planktonic	aerated	PAO1	37						
E-GEOD-33244	GSM822712 1	GSM822712_delta_cbrBLB_A.CEL	"PAO1 ΔcbrB grown planktonicall with aeration at 37 degrees to an OD of 1.6 inLB, replicate 1"	RNA	LB	ΔcbrB (PAO66711)	1.6	Planktonic	aerated	PAO1	37		There is a typo in GEO. PAO6711 is labeled PAO66711				
E-GEOD-33244	GSM822713 1	GSM822713_delta_cbrBLB_B.CEL	"PAO1 ΔcbrB grown planktonicall with aeration at 37 degrees to an OD of 1.6 inLB, replicate 2"	RNA	LB	ΔcbrB (PAO66711)	1.6	Planktonic	aerated	PAO1	37		There is a typo in GEO. PAO6711 is labeled PAO66711				
E-GEOD-33244	GSM822714 1	GSM822714_delta_crcZLB_A.CEL	"PAO1 ΔcrcZ grown planktonicall with aeration at 37 degrees to an OD of 1.6 inLB, replicate 1"	RNA	LB	ΔcrcZ (PAO6679)	1.6	Planktonic	aerated	PAO1	37						
E-GEOD-33244	GSM822715 1	GSM822715_delta_crcZLB_B.CEL	"PAO1 ΔcrcZ grown planktonicall with aeration at 37 degrees to an OD of 1.6 in LB, replicate 2"	RNA	LB	ΔcrcZ (PAO6679)	1.6	Planktonic	aerated	PAO1	37						
E-GEOD-33241	GSM822689 1	GSM822689_wtBSM_A.CEL	PAO1 WT; control; replicate 1	RNA	BSM w/ 40 mM succinate	WT	1.6	Planktonic	Aerated	PAO1	37	40 mM succinate	shaking				
E-GEOD-33241	GSM822690 1	GSM822690_wtBSM_B.CEL	PAO1 WT; control; replicate 2	RNA	BSM w/ 40 mM succinate	WT	1.6	Planktonic	Aerated	PAO1	37	40 mM succinate	shaking				
E-GEOD-33241	GSM822691 1	GSM822691_delta_crcBSM_A.CEL	PAO1 Δcrc; replicate 1	RNA	BSM w/ 40 mM succinate	Δcrc (PAO6673)	1.6	Planktonic	Aerated	PAO6673 (PAO1)	37	40 mM succinate	shaking				
